income_1999,income_2001,income_2003,income_2005,income_2007,income_2009,consumption_1999,consumption_2001,consumption_2003,consumption_2005,consumption_2007,consumption_2009,wealth_1999,wealth_2001,wealth_2003,wealth_2005,wealth_2007,wealth_2009,age_1999,age_2001,age_2003,age_2005,age_2007,age_2009
-0.4772312,-0.3511946,0.0625614,-0.0732666,-0.0079077,-0.0584082,-0.4050321,-0.0888318,0.4159689,0.1008844,0.2089162,0.2661335,-0.4050321,-0.0888318,0.4159689,0.1008844,0.2089162,0.2661335,29,31,33,35,37,39
-0.2678195,-0.1137178,-0.199157,-0.3356658,-1.959251,-0.4632741,-0.44947,-0.5284905,-0.3513302,-0.1807636,-0.9902517,-0.222364,-0.44947,-0.5284905,-0.3513302,-0.1807636,-0.9902517,-0.222364,38,40,42,44,46,48
0.0285351,0.1628707,0.3757319,0.2765998,0.1514984,0.1775128,-0.3932431,-0.2852261,-0.2532454,-0.2008557,0.1445042,-0.7351658,-0.3932431,-0.2852261,-0.2532454,-0.2008557,0.1445042,-0.7351658,38,40,42,44,46,48
0.3262664,0.3287888,0.2850447,0.3103362,0.3787995,0.4363623,-0.1632267,-0.2000601,0.0783413,0.2856005,0.2776631,0.067952,-0.1632267,-0.2000601,0.0783413,0.2856005,0.2776631,0.067952,41,43,45,47,49,51
0.2965872,0.2238366,0.0880527,0.4606144,0.5525765,0.3976179,0.2655801,0.0111767,-0.0818618,0.4006629,0.2109961,0.0237776,0.2655801,0.0111767,-0.0818618,0.4006629,0.2109961,0.0237776,45,47,49,51,53,55
0.3437249,-0.2180779,-0.1235874,-0.377198,-0.514834,-0.2827763,0.0112128,0.6701136,0.1975536,0.5680208,0.4644011,-0.18807,0.0112128,0.6701136,0.1975536,0.5680208,0.4644011,-0.18807,48,50,52,54,56,58
-1.136163,-0.0327061,0.1058704,-0.1699128,-0.8635898,-0.5238853,0.2517429,-0.770328,-0.0670485,-0.3559444,0.0125048,0.137192,0.2517429,-0.770328,-0.0670485,-0.3559444,0.0125048,0.137192,39,41,43,45,47,49
0.3825175,0.3549707,-0.8563521,-0.1751721,1.303027,0.1504974,-0.4174888,0.0909293,0.0288028,0.3234313,0.3521013,0.2617961,-0.4174888,0.0909293,0.0288028,0.3234313,0.3521013,0.2617961,37,39,41,43,45,47
0.3747267,0.4625764,0.4227191,-0.5956644,-0.3236936,-0.3406642,-0.1649422,0.0270725,-0.0430367,-0.2612997,0.213743,0.228463,-0.1649422,0.0270725,-0.0430367,-0.2612997,0.213743,0.228463,48,50,52,54,56,58
-0.6004792,-0.1597111,-0.1441492,0.0374867,0.325972,0.2144331,-0.4027254,-0.3699672,-0.4083451,0.2825643,0.3442898,0.2838497,-0.4027254,-0.3699672,-0.4083451,0.2825643,0.3442898,0.2838497,26,28,30,32,34,36
0.278842,0.2839719,-0.1646499,0.4225227,0.0990964,-0.1144607,0.3832056,0.257353,0.2350914,0.2772552,0.0262491,0.3918508,0.3832056,0.257353,0.2350914,0.2772552,0.0262491,0.3918508,42,44,46,48,50,52
0.2298984,0.9113614,0.0803268,-0.0828068,-0.2952591,-0.2424197,-0.3716386,-0.3219286,0.1678976,0.1688332,0.5434421,-0.2250562,-0.3716386,-0.3219286,0.1678976,0.1688332,0.5434421,-0.2250562,39,41,43,45,47,49
-0.4640669,-0.3936467,-0.000463,0.2284215,-0.2421109,0.2344411,0.2571788,-0.2012058,-0.1665169,0.1730798,0.2820618,0.0935758,0.2571788,-0.2012058,-0.1665169,0.1730798,0.2820618,0.0935758,37,39,41,43,45,47
-1.026243,-0.9180427,-0.7569928,-0.7694411,-0.7925448,-0.7359672,-0.5326165,-0.1838292,0.0427171,0.1025372,0.1808148,-0.6398277,-0.5326165,-0.1838292,0.0427171,0.1025372,0.1808148,-0.6398277,30,32,34,36,38,40
0.1068206,-0.4430294,0.2027578,0.0331048,0.0069561,0.1692057,0.5356647,-0.0871631,-0.0951374,0.3647892,0.5828716,0.2433273,0.5356647,-0.0871631,-0.0951374,0.3647892,0.5828716,0.2433273,32,34,36,38,40,42
-0.1645385,-0.8462673,-0.2303411,-0.6420633,0.2459735,-0.1781846,-0.1675536,0.1398205,0.4017676,-0.0177061,-0.2778989,0.3014439,-0.1675536,0.1398205,0.4017676,-0.0177061,-0.2778989,0.3014439,47,49,51,53,55,57
0.4006636,0.6064646,0.0211222,0.5999566,0.5895978,0.5162154,-0.0410762,0.2257361,0.1520591,0.5668557,0.6106322,0.6441949,-0.0410762,0.2257361,0.1520591,0.5668557,0.6106322,0.6441949,34,36,38,40,42,44
-0.4212683,0.1136635,0.2987602,-0.2333063,0.1716295,-0.0302886,-0.4930037,-0.3877936,0.0552063,-0.258528,0.2480219,0.2495678,-0.4930037,-0.3877936,0.0552063,-0.258528,0.2480219,0.2495678,28,30,32,34,36,38
-0.0531061,0.0277893,-0.2608503,-0.296445,0.1434184,-0.3872396,0.2249525,0.2908448,0.0133482,0.1415907,0.8028964,0.2766991,0.2249525,0.2908448,0.0133482,0.1415907,0.8028964,0.2766991,38,40,42,44,46,48
-0.2175083,-0.2163248,0.3865576,0.2289142,0.013877,0.0257455,-0.1141728,-0.2574548,0.1557628,0.5122453,0.6293166,0.5022354,-0.1141728,-0.2574548,0.1557628,0.5122453,0.6293166,0.5022354,41,43,45,47,49,51
-0.1582445,0.1585974,0.1970915,0.1778763,-0.2933771,-0.0819436,-0.1552178,-0.2300412,-0.1303956,0.3527235,-0.0586764,0.2216075,-0.1552178,-0.2300412,-0.1303956,0.3527235,-0.0586764,0.2216075,35,37,39,41,43,45
-1.294766,-1.149001,-0.9164916,-0.9314071,-0.6600028,-0.5514098,-0.2834799,-0.2712748,-0.173732,-0.2465594,0.2160528,-0.0723536,-0.2834799,-0.2712748,-0.173732,-0.2465594,0.2160528,-0.0723536,47,49,51,53,55,57
0.1812352,0.2808799,1.019096,0.419286,0.5783235,0.1292557,-0.1690957,0.0342067,0.701156,-0.2063538,-0.0981346,0.0584294,-0.1690957,0.0342067,0.701156,-0.2063538,-0.0981346,0.0584294,30,32,34,36,38,40
0.574883,0.9719615,1.133011,1.367407,1.577376,1.810745,0.3296387,0.6841071,0.6125634,0.835823,0.9260408,1.358186,0.3296387,0.6841071,0.6125634,0.835823,0.9260408,1.358186,46,48,50,52,54,56
0.0298495,0.1175379,0.456013,0.4777223,0.5802541,-0.2386908,-0.6963989,-0.5384113,-0.0763772,0.2991431,0.5681146,0.0442966,-0.6963989,-0.5384113,-0.0763772,0.2991431,0.5681146,0.0442966,25,27,29,31,33,35
0.2984134,0.233873,0.2227666,0.6561724,0.4695635,0.4115248,-0.2570797,0.5215141,0.0988275,0.1535608,0.4349622,-0.0110035,-0.2570797,0.5215141,0.0988275,0.1535608,0.4349622,-0.0110035,44,46,48,50,52,54
-0.4030189,-0.3396879,-0.6110778,0.0920567,0.248175,-0.2134815,-0.0177404,-0.236991,-0.4272576,-0.1861564,-0.3804578,-0.4165344,-0.0177404,-0.236991,-0.4272576,-0.1861564,-0.3804578,-0.4165344,26,28,30,32,34,36
-0.0546132,0.1658527,0.2521611,0.4475878,0.0824449,-0.0330937,-0.2198849,-0.6239342,-0.08398,0.1878814,-0.2077114,0.2345121,-0.2198849,-0.6239342,-0.08398,0.1878814,-0.2077114,0.2345121,33,35,37,39,41,43
-0.8877631,0.1205557,0.0431609,0.2275757,-0.1206256,-0.1425249,-0.6181604,-0.4592049,-0.5373861,0.0204361,0.2039228,-0.1687074,-0.6181604,-0.4592049,-0.5373861,0.0204361,0.2039228,-0.1687074,31,33,35,37,39,41
0.0324581,-0.0122852,-0.2031857,-0.2462357,0.0916607,0.3375879,-0.1579953,-0.1889136,-0.1622536,-0.0579491,0.5626278,0.0044838,-0.1579953,-0.1889136,-0.1622536,-0.0579491,0.5626278,0.0044838,36,38,40,42,44,46
-0.0300962,-0.7613432,-0.7405493,-0.4709121,-0.2870775,-0.1321027,0.3591191,-0.0773213,0.0826623,0.4814546,0.4838049,0.4833443,0.3591191,-0.0773213,0.0826623,0.4814546,0.4838049,0.4833443,46,48,50,52,54,56
0.1226273,0.0381451,0.5411444,-0.2302837,-0.2521981,-0.0970428,-0.008684,-0.0880936,-0.0482644,-0.0873593,-0.075422,0.2182477,-0.008684,-0.0880936,-0.0482644,-0.0873593,-0.075422,0.2182477,37,39,41,43,45,47
0.2974625,-0.263257,-0.3329675,-0.1697634,-0.214752,-0.5932616,0.2474907,-0.359874,-0.189422,0.1096277,-0.0334352,-0.1271229,0.2474907,-0.359874,-0.189422,0.1096277,-0.0334352,-0.1271229,47,49,51,53,55,57
